,id,age,sequence_agreement_number,expense_all,expense_in_contract,visits_on_contract,sale_year,sale_month,sale_day,sale_hour,sale_minute,sale_second,end_year,end_month,end_day,end_hour,end_minute,end_second,gender_Мужской,agreement_Заблокирован,agreement_Закрыт,agreement_Заморожен,agreement_Продан,renewal_Не продлено,renewal_Отказ от продления,renewal_Продлено,age_group_Младенец,age_group_Дошкольник,age_group_Ребёнок,age_group_Подросток,age_group_Молодой,age_group_Взрослый,age_group_Пожилой
5291,e6cab912-4edf-4b0c,14,2,0.0,0.0,2,2022,2,8,15,19,50,2022,2,19,23,59,59,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
5292,e87b4ba6-845b-4d90,41,2,36750.0,0.0,2,2022,2,8,15,17,32,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5293,b088a191-b9cf-4bd1,38,3,91000.0,0.0,1,2022,2,8,15,12,29,2022,2,19,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5294,2692ba08-104c-4638,32,1,19000.0,0.0,0,2022,2,8,14,43,1,2022,3,24,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5295,93bae9be-a729-45dd,36,1,28900.0,28900.0,36,2022,2,8,14,34,38,2023,3,14,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5296,f3f3ddae-8e45-4461,41,3,26938.09,0.0,3,2022,2,8,12,23,31,2022,2,19,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5299,e0fd6126-5a10-4974,27,1,36230.69,32500.0,22,2022,2,8,0,0,0,2023,2,7,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
5300,7d9e1c68-3e2c-4eb0,42,1,0.0,0.0,0,2022,2,8,0,0,0,2022,3,20,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5301,bb8a5c27-2053-4561,31,2,32500.0,32500.0,23,2022,2,8,0,0,0,2023,3,7,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5302,fbb67022-3e1c-4495,32,1,28900.0,28900.0,27,2022,2,8,0,0,0,2023,2,22,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5303,eb37d458-1185-4358,47,1,32500.0,32500.0,16,2022,2,7,21,57,18,2023,4,8,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5304,59a664e1-777c-4603,44,5,143507.0,28900.0,41,2022,2,7,21,14,23,2023,3,17,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5305,e1021a9d-c210-4a22,36,1,28900.0,28900.0,36,2022,2,7,20,10,31,2023,2,7,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5306,40f844ed-1d26-46ff,19,2,45400.0,28900.0,15,2022,2,7,20,7,58,2023,3,9,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5307,7852930b-fb13-4b60,29,1,16500.0,16500.0,2,2022,2,7,19,39,8,2022,5,7,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5308,3ed89905-a0e9-4119,29,1,32500.0,32500.0,7,2022,2,7,19,37,10,2023,2,7,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5309,90970b75-7a67-463e,22,1,32500.0,32500.0,38,2022,2,7,19,6,13,2023,3,9,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5310,b3dffb04-55de-442b,38,1,25000.0,25000.0,29,2022,2,7,18,42,44,2022,12,30,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5311,6b0801df-8f4d-4ba1,68,3,23000.0,0.0,0,2022,2,7,17,0,24,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
5312,becb78e4-8d17-4b84,32,1,4500.0,4500.0,1,2022,2,7,16,19,50,2022,3,27,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5313,0f369a80-9d37-467e,48,1,0.0,0.0,0,2022,2,7,16,1,48,2022,3,21,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5314,e279535e-4eed-4822,49,3,104146.8,0.0,6,2022,2,7,14,36,35,2022,2,19,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5315,b7474a57-7691-4db0,38,4,0.0,0.0,4,2022,2,7,13,16,46,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5316,a2d0d463-1938-4024,31,2,32500.0,0.0,0,2022,2,7,11,35,3,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5318,e66751bf-60b6-4119,20,1,7500.0,7500.0,2,2022,2,7,0,0,0,2022,4,16,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5319,03da95bb-283b-444a,20,1,28900.0,28900.0,41,2022,2,7,0,0,0,2023,2,6,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5320,ff2bf4d4-8adf-4208,33,1,25000.0,25000.0,73,2022,2,7,0,0,0,2023,2,3,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5321,9ddc10eb-eb96-44f2,23,1,0.0,0.0,0,2022,2,6,21,12,3,2022,2,26,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5322,4bf1416f-38c6-4db0,22,1,25722.34,0.0,1,2022,2,6,19,35,9,2022,2,27,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
5323,e5271ac3-4b9e-432e,26,1,52457.26,32500.0,40,2022,2,6,18,57,35,2023,2,11,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
5324,c2bee295-b4fc-490d,4,2,0.0,0.0,9,2022,2,6,18,20,7,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
5325,1c33ed39-7bc0-48c0,7,2,6036.0,0.0,8,2022,2,6,18,18,30,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
5326,89ac7da1-d283-4c01,42,3,19269.0,0.0,6,2022,2,6,18,15,40,2022,2,19,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5327,b0ea07ec-27b7-49c5,39,2,3641.0,0.0,7,2022,2,6,18,14,12,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5328,9a9da620-9bf7-4125,36,2,71500.0,39000.0,23,2022,2,6,16,40,32,2023,2,7,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5330,f5777452-d84e-45ce,14,6,164810.0,24800.0,2,2022,2,6,15,30,42,2023,2,25,23,59,59,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
5331,6b342406-5f09-4402,55,3,36629.0,0.0,1,2022,2,6,15,10,56,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5333,6b555259-24ec-4fc6,26,2,57800.0,32500.0,39,2022,2,6,14,2,41,2023,2,13,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5334,39b16249-f739-4b58,34,3,56600.0,0.0,1,2022,2,6,13,34,8,2022,2,19,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5335,0b7fef1d-f17d-4003,41,3,28727.3,0.0,6,2022,2,6,10,29,17,2022,2,19,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5336,e2070f5b-c61e-4a16,39,3,110450.88,28900.0,130,2022,2,6,0,0,0,2023,2,5,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5337,d6450527-6e17-4f74,45,1,33500.0,33500.0,36,2022,2,6,0,0,0,2023,5,5,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5338,d2afebbb-0cbc-4fe9,5,1,0.0,0.0,0,2022,2,6,0,0,0,2022,3,5,23,59,59,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
5339,e748e7f1-74ae-4ffa,48,1,33500.0,33500.0,9,2022,2,6,0,0,0,2023,5,5,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5340,af83ad78-360a-4c13,26,1,28900.0,28900.0,14,2022,2,6,0,0,0,2023,2,5,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5341,cb2484ab-a0ca-4008,51,1,33500.0,7500.0,11,2022,2,6,0,0,0,2022,3,5,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5342,e522a5b0-1e2f-41d9,33,3,99320.0,28900.0,20,2022,2,6,0,0,0,2023,3,7,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5343,51d24599-9795-4741,24,1,33500.0,33500.0,52,2022,2,6,0,0,0,2023,5,5,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5344,421e0366-486c-42d2,69,3,25670.0,0.0,2,2022,2,5,21,45,18,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
5345,d845ce94-fdaa-4b9f,34,2,25670.0,0.0,5,2022,2,5,19,4,32,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5346,5bbcd379-d30d-44c5,35,2,46000.0,0.0,5,2022,2,5,18,16,21,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5347,76d289ba-1da2-4361,59,2,46000.0,0.0,5,2022,2,5,18,12,53,2022,2,19,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5348,f55795a7-25b3-478a,74,7,110123.0,0.0,0,2022,2,5,15,16,14,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
5349,5e55360b-7384-48cc,27,2,61400.0,28900.0,104,2022,2,5,14,39,58,2023,2,6,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5350,62cd8ab9-ff4f-4b2a,37,2,54000.0,0.0,0,2022,2,5,13,32,38,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5351,dd60d0a3-239c-424f,43,2,24780.0,0.0,3,2022,2,5,13,8,16,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5352,32ce816e-291a-4b36,20,1,3337.0,3337.0,2,2022,2,5,11,33,45,2022,3,5,13,31,48,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5353,0cf67870-0911-4d58,51,2,29900.0,0.0,12,2022,2,5,9,53,39,2022,2,19,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5354,072cb281-bf45-4ea1,71,4,58557.62,0.0,10,2022,2,5,9,33,50,2022,2,19,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
5355,02f3cc5e-876d-4d47,39,4,69544.0,27500.0,2,2022,2,5,0,0,0,2023,3,6,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5356,95603940-97a8-4e83,38,2,43275.0,0.0,4,2022,2,4,19,32,54,2022,2,19,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5357,15cca502-a003-4a88,54,2,3040.0,0.0,0,2022,2,4,19,31,35,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5358,599835f3-9fb6-4408,48,3,84511.1,0.0,0,2022,2,4,18,54,11,2022,2,19,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5359,16144864-c417-4b13,36,1,28900.0,28900.0,19,2022,2,4,18,53,28,2023,2,5,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5360,c1cdde49-9f51-4a1e,31,1,28900.0,28900.0,10,2022,2,4,18,51,36,2023,2,6,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5361,3eb1256e-7b1e-4983,61,3,37900.0,0.0,5,2022,2,4,18,13,2,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5362,7cb16017-555c-4d9c,56,4,71250.0,0.0,0,2022,2,4,17,59,2,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5363,9183e20f-c4ce-4e93,56,3,33100.0,0.0,6,2022,2,4,17,53,52,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5364,ff7bbeda-098f-4f6b,46,2,21500.0,0.0,11,2022,2,4,17,13,13,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5365,46fbba84-27a3-4852,68,4,94875.78,0.0,0,2022,2,4,17,6,44,2022,2,19,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
5366,7c5ccf59-432a-4e4a,62,2,34900.0,0.0,0,2022,2,4,16,16,25,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5367,4e562728-2878-40ee,3,1,21800.0,21800.0,49,2022,2,4,16,8,57,2023,3,10,23,59,59,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
5368,fe52fe42-b377-4568,46,3,63550.0,0.0,0,2022,2,4,16,6,24,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5369,110a6ac4-6b1b-4953,24,4,48160.0,0.0,0,2022,2,4,15,58,10,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5370,1fb6738e-b4b8-4d7c,52,4,50050.0,0.0,11,2022,2,4,15,46,51,2022,2,19,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5371,b20c42b1-681c-479a,31,2,25000.0,0.0,2,2022,2,4,15,24,58,2022,2,19,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5372,23023cc6-0ff3-4cc8,36,2,47600.0,0.0,0,2022,2,4,15,22,26,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5373,d884296a-5ac6-4bea,23,2,59830.0,39000.0,70,2022,2,4,15,14,40,2023,2,4,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5374,bb568f25-18be-49ac,26,2,32500.0,0.0,2,2022,2,4,15,10,17,2022,2,19,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5375,44742840-4145-4101,52,2,33100.0,0.0,2,2022,2,4,15,8,22,2022,2,19,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5376,0ea548ec-d17f-4ad6,44,4,69400.0,0.0,1,2022,2,4,15,0,30,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5377,c2879155-e02f-4380,54,2,24050.0,0.0,0,2022,2,4,14,50,7,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5378,8b885fd7-9972-44f8,47,2,24050.0,0.0,0,2022,2,4,14,48,41,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5379,b240c6cb-72f2-45dc,37,2,33100.0,0.0,1,2022,2,4,14,40,19,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5380,a38ec87e-7260-4fd0,35,2,0.0,0.0,0,2022,2,4,14,36,21,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5381,2c929593-88d3-4175,49,2,55931.39,0.0,3,2022,2,4,14,35,56,2022,2,19,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5382,719f6086-c519-4f04,28,2,0.0,0.0,4,2022,2,4,14,30,54,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5383,500d8d2a-f557-456f,38,2,29900.0,0.0,8,2022,2,4,14,13,33,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5384,c430afe0-deca-49c0,31,2,29900.0,0.0,7,2022,2,4,14,11,18,2022,2,19,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5385,f529254c-5bd2-47ce,41,2,45000.0,0.0,0,2022,2,4,13,48,44,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5386,d51dc9b5-9495-40f4,69,2,4589.4,0.0,9,2022,2,4,13,41,58,2022,2,19,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
5387,79ae50f9-2e3b-4b71,39,2,7500.0,0.0,11,2022,2,4,13,32,28,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5388,b89e9861-6d42-4d33,50,1,35500.0,35500.0,56,2022,2,4,13,21,35,2023,2,6,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5389,5065b3b4-8282-4b22,28,2,48700.0,0.0,10,2022,2,4,13,15,38,2022,2,19,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5390,619db44c-674e-4434,7,2,27100.0,0.0,2,2022,2,4,13,12,25,2022,2,19,23,59,59,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
5391,72a0bb4d-10c9-416b,35,2,32000.0,0.0,0,2022,2,4,13,9,4,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5392,894407a6-0aa1-42d7,32,4,80922.0,0.0,0,2022,2,4,13,4,28,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5393,15cb1e8f-7fb9-4393,34,2,0.0,0.0,2,2022,2,4,12,57,29,2022,2,19,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5394,016d0b6a-8ca7-4972,16,5,122141.14,0.0,0,2022,2,4,12,52,18,2022,2,19,23,59,59,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
5395,cb7b6211-4db2-439f,24,2,28900.0,28900.0,54,2022,2,4,12,42,53,2023,2,4,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5396,036c2615-89f2-4094,5,1,0.0,0.0,2,2022,2,4,12,39,11,2022,2,19,23,59,59,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
5397,2a00c59f-702f-41d4,37,3,32500.0,0.0,8,2022,2,4,12,15,25,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5398,b139f654-799e-4f82,64,4,108000.0,0.0,4,2022,2,4,11,58,16,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5399,63308bc6-dac3-4c27,60,2,31750.0,0.0,1,2022,2,4,11,32,13,2022,2,19,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5400,d5a69654-11d5-4cfb,28,2,25000.0,25000.0,9,2022,2,4,10,52,35,2023,2,4,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5401,33c6e211-0373-4d43,54,1,22900.0,22900.0,7,2022,2,4,9,35,24,2023,3,8,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5402,e4522407-2f48-4f56,39,2,13338.0,0.0,0,2022,2,4,0,0,0,2022,2,10,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5403,f2cbe96f-1176-45f0,51,1,0.0,0.0,13,2022,2,4,0,0,0,2025,2,3,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5404,be1312a6-2a86-4dc0,51,2,56900.0,25000.0,34,2022,2,4,0,0,0,2022,12,3,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5405,9cb5aa7d-177d-4c7f,61,1,0.0,0.0,90,2022,2,4,0,0,0,2025,2,3,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5406,dc984ffa-5d36-4be9,38,1,0.0,0.0,0,2022,2,4,0,0,0,2022,2,10,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5407,c1063c56-d1d8-4ac7,2,1,21800.0,21800.0,9,2022,2,3,20,53,32,2023,3,5,23,59,59,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
